   9.0000000e+00	   1.7564389e-21
   9.0203998e+00	   2.1869794e-21
   9.0408458e+00	   2.9280383e-21
   9.0613382e+00	   4.4950573e-21
   9.0818770e+00	   9.9569194e-21
   9.1024624e+00	   4.1363460e-20
   9.1230944e+00	   6.6260274e-21
   9.1437733e+00	   3.5799561e-21
   9.1644989e+00	   2.4454318e-21
   9.1852716e+00	   1.8546095e-21
   9.2060913e+00	   1.4933317e-21
   9.2269583e+00	   1.2503601e-21
   9.2478725e+00	   1.0763148e-21
   9.2688341e+00	   9.4592165e-22
   9.2898433e+00	   8.4490099e-22
   9.3109000e+00	   7.6457475e-22
   9.3320045e+00	   6.9936437e-22
   9.3531568e+00	   6.4552008e-22
   9.3743571e+00	   6.0042814e-22
   9.3956054e+00	   5.6221082e-22
   9.4169019e+00	   5.2948451e-22
   9.4382467e+00	   5.0120728e-22
   9.4596398e+00	   4.7657977e-22
   9.4810815e+00	   4.5497866e-22
   9.5025717e+00	   4.3591091e-22
   9.5241107e+00	   4.1898162e-22
   9.5456984e+00	   4.0387096e-22
   9.5673351e+00	   3.9031731e-22
   9.5890209e+00	   3.7810474e-22
   9.6107557e+00	   3.6705367e-22
   9.6325399e+00	   3.5701355e-22
   9.6543734e+00	   3.4785743e-22
   9.6762565e+00	   3.3947757e-22
   9.6981891e+00	   3.3178204e-22
   9.7201714e+00	   3.2469202e-22
   9.7422036e+00	   3.1813961e-22
   9.7642857e+00	   3.1206603e-22
   9.7864179e+00	   3.0642024e-22
   9.8086002e+00	   3.0115770e-22
   9.8308328e+00	   2.9623948e-22
   9.8531158e+00	   2.9163138e-22
   9.8754493e+00	   2.8730329e-22
   9.8978334e+00	   2.8322861e-22
   9.9202683e+00	   2.7938378e-22
   9.9427540e+00	   2.7574789e-22
   9.9652907e+00	   2.7230231e-22
   9.9878784e+00	   2.6903044e-22
   1.0010517e+01	   2.6591743e-22
   1.0033208e+01	   2.6294998e-22
   1.0055949e+01	   2.6011614e-22
   1.0078743e+01	   2.5740515e-22
   1.0101588e+01	   2.5480731e-22
   1.0124484e+01	   2.5231385e-22
   1.0147433e+01	   2.4991684e-22
   1.0170433e+01	   2.4760910e-22
   1.0193486e+01	   2.4538410e-22
   1.0216591e+01	   2.4323591e-22
   1.0239749e+01	   2.4115912e-22
   1.0262958e+01	   2.3914882e-22
   1.0286221e+01	   2.3720050e-22
   1.0309536e+01	   2.3531004e-22
   1.0332904e+01	   2.3347367e-22
   1.0356325e+01	   2.3168795e-22
   1.0379799e+01	   2.2994969e-22
   1.0403327e+01	   2.2825598e-22
   1.0426907e+01	   2.2660413e-22
   1.0450541e+01	   2.2499167e-22
   1.0474229e+01	   2.2341631e-22
   1.0497970e+01	   2.2187595e-22
   1.0521765e+01	   2.2036864e-22
   1.0545615e+01	   2.1889258e-22
   1.0569518e+01	   2.1744609e-22
   1.0593475e+01	   2.1602762e-22
   1.0617487e+01	   2.1463573e-22
   1.0641553e+01	   2.1326910e-22
   1.0665673e+01	   2.1192647e-22
   1.0689849e+01	   2.1060668e-22
   1.0714079e+01	   2.0930866e-22
   1.0738364e+01	   2.0803141e-22
   1.0762704e+01	   2.0677397e-22
   1.0787099e+01	   2.0553549e-22
   1.0811549e+01	   2.0431513e-22
   1.0836055e+01	   2.0311213e-22
   1.0860617e+01	   2.0192577e-22
   1.0885234e+01	   2.0075537e-22
   1.0909907e+01	   1.9960031e-22
   1.0934636e+01	   1.9846000e-22
   1.0959421e+01	   1.9733386e-22
   1.0984262e+01	   1.9622139e-22
   1.1009159e+01	   1.9512209e-22
   1.1034113e+01	   1.9403549e-22
   1.1059124e+01	   1.9296116e-22
   1.1084191e+01	   1.9189868e-22
   1.1109315e+01	   1.9084767e-22
   1.1134495e+01	   1.8980776e-22
   1.1159733e+01	   1.8877860e-22
   1.1185028e+01	   1.8775986e-22
   1.1210381e+01	   1.8675124e-22
   1.1235791e+01	   1.8575244e-22
   1.1261258e+01	   1.8476317e-22
   1.1286784e+01	   1.8378318e-22
   1.1312367e+01	   1.8281222e-22
   1.1338008e+01	   1.8185004e-22
   1.1363707e+01	   1.8089643e-22
   1.1389465e+01	   1.7995116e-22
   1.1415280e+01	   1.7901403e-22
   1.1441155e+01	   1.7808485e-22
   1.1467088e+01	   1.7716343e-22
   1.1493080e+01	   1.7624960e-22
   1.1519130e+01	   1.7534318e-22
   1.1545240e+01	   1.7444401e-22
   1.1571409e+01	   1.7355194e-22
   1.1597637e+01	   1.7266683e-22
   1.1623925e+01	   1.7178853e-22
   1.1650272e+01	   1.7091690e-22
   1.1676679e+01	   1.7005182e-22
   1.1703146e+01	   1.6919317e-22
   1.1729673e+01	   1.6834082e-22
   1.1756260e+01	   1.6749466e-22
   1.1782907e+01	   1.6665459e-22
   1.1809615e+01	   1.6582049e-22
   1.1836383e+01	   1.6499226e-22
   1.1863212e+01	   1.6416982e-22
   1.1890102e+01	   1.6335306e-22
   1.1917052e+01	   1.6254189e-22
   1.1944064e+01	   1.6173623e-22
   1.1971137e+01	   1.6093600e-22
   1.1998271e+01	   1.6014111e-22
