#GPSstart GPSend GMSTstart GMSTend
1169375262.0 1169376332.0 39281.109220525046 39281.18724616396
1169377877.0 1169378615.0 39281.29990935602 39281.353725169574
1169385574.0 1169386925.0 39281.861183511435 39281.959699996245
1169477758.0 1169477961.0 39288.58334759224 39288.59815058636
1169487890.0 1169489571.0 39289.32218477087 39289.4447652395
1169498393.0 1169499413.0 39290.088075699285 39290.162455279504
1169501177.0 1169503929.0 39290.29108820374 39290.49176723205
1169504717.0 1169547547.0 39290.54922910431 39293.67244232774
1169548291.0 1169561517.0 39293.72669566883 39294.69115091169
1169570982.0 1169574225.0 39295.38134967733 39295.61783299393
1169581338.0 1169584822.0 39296.136521194894 39296.3905785122
1169590976.0 1169601821.0 39296.83933532002 39297.63016528434
1169605089.0 1169616030.0 39297.868471631744 39298.66630202746
1169619328.0 1169656069.0 39298.906796009476 39301.58599229522
1169664600.0 1169664931.0 39302.20808269855 39302.23221960313
1169674283.0 1169675644.0 39302.91417827561 39303.01342397392
1169679131.0 1169680647.0 39303.26770005351 39303.37824852876
1169685350.0 1169695958.0 39303.721196737344 39304.49474438987
1169701251.0 1169731144.0 39304.88071608042 39307.060548273
1169733764.0 1169734569.0 39307.25160170779 39307.31030324181
1169736357.0 1169738879.0 39307.44068627316 39307.62459343503
1169778586.0 1169798051.0 39310.52007387745 39311.939484228205
1169803380.0 1169820370.0 39312.32808108382 39313.56701156616
1169825229.0 1169829194.0 39313.92133547539 39314.2104678704
1169831018.0 1169831300.0 39314.343476063885 39314.36403983055
1169831393.0 1169838191.0 39314.37082149671 39314.86653953412
1169843788.0 1169859177.0 39315.2746792569 39316.396862966874
1169866555.0 1169908887.0 39316.93487527567 39320.02177375962
1169949032.0 1169991719.0 39322.94919366935 39326.061979165
1169997320.0 1170003162.0 39326.470410573784 39326.89641598033
1170011701.0 1170013144.0 39327.51908975268 39327.624314985835
1170042397.0 1170042975.0 39329.75747763777 39329.799626067645
1170059392.0 1170081387.0 39330.996772726874 39332.60067360852
1170086184.0 1170090185.0 39332.950476406964 39333.24223396118
1170092664.0 1170118558.0 39333.42300551264 39335.31122599253
1170122547.0 1170130731.0 39335.60210849467 39336.19889525532
1170131948.0 1170134375.0 39336.28764030507 39336.46461995924
1170139817.0 1170145789.0 39336.861456902145 39337.2969420607
1170145969.0 1170172052.0 39337.31006787138 39339.21207044885
1170175483.0 1170176366.0 39339.46226294516 39339.52665232805
1170176558.0 1170180778.0 39339.54065319083 39339.84838047723
1170181338.0 1170181898.0 39339.889216327494 39339.930052174845
1170187011.0 1170187644.0 39340.302898060545 39340.349057152926
1170197302.0 1170197756.0 39341.05332970211 39341.08643590749
1170197989.0 1170210466.0 39341.103426539165 39342.0132638342
1170211211.0 1170211223.0 39342.06759009603 39342.06846515106
1170211872.0 1170212476.0 39342.1157909815 39342.159835362945
1170213047.0 1170223417.0 39342.20147334454 39342.95766575866
1170226173.0 1170232509.0 39343.15863647001 39343.620664933005
1170233131.0 1170234995.0 39343.66602189111 39343.80194693273
1170237258.0 1170255326.0 39343.96696751428 39345.28450700752
1170258902.0 1170283213.0 39345.545273070216 39347.31805935441
1170284487.0 1170329016.0 39347.41096091112 39350.65806717987
1170338301.0 1170342744.0 39351.335140137766 39351.65912884527
1170343306.0 1170356102.0 39351.700110537065 39352.63320968165
1170360661.0 1170368066.0 39352.96565724168 39353.505638422816
1170370054.0 1170382168.0 39353.65060568597 39354.53397260028
1170382711.0 1170386755.0 39354.57356878877 39354.8684619534
1170386804.0 1170387500.0 39354.87203509132 39354.922788218166
1170387671.0 1170388059.0 39354.93525773613 39354.96355114474
1170390525.0 1170391607.0 39355.14337472041 39355.222275414344
1170408849.0 1170412537.0 39356.479582031665 39356.74851526383
1170412717.0 1170417431.0 39356.761641071585 39357.10539141442
1170426776.0 1170436248.0 39357.786839641565 39358.477548855495
1170439061.0 1170440392.0 39358.68267607382 39358.77973413457
1170444087.0 1170444547.0 39359.04917781502 39359.0827215479
1170470864.0 1170474000.0 39361.00178767779 39361.23046843167
1170480438.0 1170481301.0 39361.69993485062 39361.76286580943
1170488670.0 1170488895.0 39362.30022182844 39362.31662908813
1170489010.0 1170504810.0 39362.32501502281 39363.47716932774
1170507083.0 1170512881.0 39363.64291911987 39364.06571599817
1170577340.0 1170577626.0 39368.76614095731 39368.78699640702
